record_id,campaign_id,campaign_name,audience_segment,region,customer_type,treatment_group,reach_pct,frequency,impressions,spend_cad,brand_awareness,purchase_intent,website_visit,store_visit,conversion
4300,NSB-03,Late Night,18-24,Ontario,New,Treatment,80.0,6.68,639,152.16,0.5065,0.2781,0,0,0
4301,NSB-01,Spring Launch,25-34,Ontario,Existing,Control,60.7,1.72,150,32.29,0.4653,0.2481,0,0,0
4302,NSB-04,Family Meals,25-34,Ontario,New,Control,60.4,6.79,467,134.66,0.4705,0.2394,0,0,0
4303,NSB-03,Late Night,25-34,Ontario,Existing,Treatment,45.1,2.41,142,54.25,0.6321,0.3023,0,0,0
4304,NSB-03,Late Night,25-34,Ontario,New,Treatment,53.6,1.9,131,14.46,0.5604,0.3151,0,0,0
4305,NSB-04,Family Meals,25-34,Alberta,Existing,Treatment,78.2,3.57,332,77.45,0.5407,0.2536,0,0,0
4306,NSB-01,Spring Launch,35-44,Manitoba,New,Control,74.0,1.43,143,28.08,0.4475,0.3075,0,0,0
4307,NSB-02,Summer Value,25-34,Manitoba,New,Control,63.0,3.37,212,46.72,0.4199,0.2526,0,0,0
4308,NSB-03,Late Night,35-44,Ontario,New,Control,85.5,4.81,499,151.7,0.461,0.2547,0,0,0
4309,NSB-04,Family Meals,45-54,Quebec,New,Control,46.0,1.49,114,41.48,0.3868,0.2403,0,0,0
4310,NSB-04,Family Meals,25-34,Manitoba,New,Control,47.8,1.27,88,8.0,0.3732,0.2674,0,0,0
4311,NSB-01,Spring Launch,25-34,Ontario,Existing,Treatment,62.5,3.95,313,92.06,0.502,0.3474,0,0,0
4312,NSB-04,Family Meals,35-44,Ontario,New,Control,79.9,7.0,657,107.49,0.4257,0.2136,0,0,0
4313,NSB-01,Spring Launch,35-44,Ontario,New,Control,89.5,10.0,1079,200.99,0.4488,0.2706,0,0,0
4314,NSB-04,Family Meals,25-34,Manitoba,New,Treatment,29.1,2.48,99,31.7,0.5194,0.3046,0,0,0
4315,NSB-04,Family Meals,35-44,Ontario,New,Treatment,55.2,2.0,121,27.06,0.4441,0.2658,0,0,0
4316,NSB-01,Spring Launch,18-24,Ontario,New,Treatment,84.0,4.36,436,106.0,0.5414,0.2276,0,0,0
4317,NSB-03,Late Night,25-34,Alberta,New,Treatment,44.8,1.8,95,15.39,0.5218,0.2506,0,0,0
4318,NSB-01,Spring Launch,35-44,Manitoba,New,Control,32.3,3.82,121,31.67,0.4551,0.2561,0,0,0
4319,NSB-02,Summer Value,18-24,Alberta,Existing,Control,60.7,3.01,217,45.84,0.4434,0.2553,0,0,0
4320,NSB-02,Summer Value,25-34,Alberta,New,Control,82.5,5.67,562,154.21,0.4531,0.2039,0,0,0
4321,NSB-03,Late Night,35-44,Ontario,New,Treatment,68.0,7.15,566,129.63,0.512,0.3204,0,0,0
4322,NSB-04,Family Meals,35-44,Alberta,New,Treatment,83.6,3.23,333,71.26,0.5087,0.2859,0,0,0
4323,NSB-03,Late Night,18-24,Alberta,Existing,Control,90.2,2.87,293,75.19,0.4428,0.2579,0,0,0
4324,NSB-02,Summer Value,45-54,Alberta,New,Control,83.2,2.01,202,71.56,0.4216,0.2255,0,0,0
4325,NSB-04,Family Meals,35-44,Alberta,New,Treatment,86.7,1.73,145,23.49,0.5243,0.2872,1,0,0
4326,NSB-04,Family Meals,25-34,Ontario,New,Treatment,41.3,1.86,113,14.07,0.5665,0.3149,0,1,0
4327,NSB-01,Spring Launch,25-34,Ontario,New,Control,56.9,5.58,400,97.22,0.4232,0.2909,0,0,0
4328,NSB-04,Family Meals,35-44,Ontario,New,Control,50.7,3.59,220,59.76,0.4758,0.2363,0,0,0
4329,NSB-01,Spring Launch,45-54,Ontario,Existing,Control,59.3,9.82,686,163.9,0.3832,0.2371,0,0,0
4330,NSB-04,Family Meals,35-44,Ontario,New,Treatment,79.8,2.1,217,74.44,0.536,0.2807,0,0,0
4331,NSB-02,Summer Value,35-44,Ontario,Existing,Treatment,77.5,6.22,581,114.37,0.5272,0.2804,0,0,0
4332,NSB-01,Spring Launch,25-34,Alberta,New,Treatment,61.5,2.85,197,24.17,0.4967,0.2694,1,0,0
4333,NSB-02,Summer Value,25-34,Ontario,New,Control,83.7,2.24,179,55.73,0.486,0.2379,0,0,0
4334,NSB-03,Late Night,25-34,Quebec,Existing,Treatment,45.0,4.17,210,46.56,0.5332,0.3191,0,0,0
4335,NSB-02,Summer Value,35-44,Quebec,New,Control,95.0,5.13,580,115.78,0.4158,0.2388,0,0,0
4336,NSB-01,Spring Launch,25-34,Alberta,New,Treatment,76.5,3.26,295,101.24,0.5101,0.309,0,0,0
4337,NSB-03,Late Night,18-24,Alberta,New,Treatment,88.6,1.33,153,27.38,0.5323,0.2598,0,0,0
4338,NSB-04,Family Meals,25-34,Quebec,New,Control,58.8,5.74,419,108.62,0.454,0.263,0,0,0
4339,NSB-02,Summer Value,45-54,British Columbia,Existing,Control,53.1,2.1,150,26.33,0.4305,0.1999,0,0,0
4340,NSB-01,Spring Launch,35-44,Quebec,New,Control,86.9,8.61,888,220.82,0.5318,0.243,0,0,0
4341,NSB-02,Summer Value,25-34,Quebec,Existing,Treatment,67.3,4.52,386,112.75,0.5304,0.2724,0,0,0
4342,NSB-01,Spring Launch,45-54,Quebec,New,Treatment,56.8,2.4,162,41.4,0.4573,0.2863,0,0,0
4343,NSB-04,Family Meals,18-24,Alberta,New,Treatment,66.4,1.06,116,38.76,0.4519,0.279,0,0,0
4344,NSB-04,Family Meals,18-24,Ontario,New,Treatment,60.2,4.36,282,85.4,0.4481,0.2726,1,0,0
4345,NSB-03,Late Night,18-24,Ontario,Existing,Control,69.7,2.72,197,42.82,0.3729,0.1942,0,0,0
4346,NSB-02,Summer Value,18-24,British Columbia,Existing,Control,84.2,1.48,133,31.04,0.3618,0.2519,0,0,0
4347,NSB-04,Family Meals,18-24,British Columbia,New,Control,65.7,4.8,366,94.09,0.4301,0.1829,0,0,0
4348,NSB-03,Late Night,35-44,Ontario,New,Control,33.6,3.81,164,48.26,0.452,0.2196,0,0,0
4349,NSB-04,Family Meals,35-44,Ontario,Existing,Treatment,52.7,6.84,409,89.54,0.5279,0.2833,0,0,0
4350,NSB-03,Late Night,35-44,Manitoba,New,Treatment,60.6,1.65,127,25.83,0.4562,0.2772,0,0,0
4351,NSB-04,Family Meals,35-44,Alberta,New,Control,62.9,1.97,162,44.52,0.4405,0.2078,0,0,1
4352,NSB-03,Late Night,35-44,British Columbia,Existing,Treatment,35.0,3.14,154,45.01,0.5023,0.3486,0,0,0
4353,NSB-02,Summer Value,25-34,Manitoba,Existing,Control,58.0,1.14,71,29.74,0.4804,0.2304,0,0,0
4354,NSB-04,Family Meals,35-44,Alberta,New,Treatment,63.7,6.01,462,107.05,0.5369,0.2747,0,0,0
4355,NSB-02,Summer Value,35-44,Ontario,New,Control,54.1,5.02,307,71.99,0.4234,0.231,0,0,0
4356,NSB-03,Late Night,45-54,Quebec,Existing,Control,64.5,1.84,171,48.65,0.439,0.2378,0,0,0
4357,NSB-01,Spring Launch,25-34,Ontario,New,Control,84.3,4.97,480,168.79,0.455,0.2465,0,0,0
4358,NSB-03,Late Night,18-24,Quebec,New,Control,56.8,5.24,384,104.11,0.4194,0.1899,0,0,0
4359,NSB-03,Late Night,35-44,Quebec,New,Control,38.8,1.0,38,8.0,0.4559,0.2736,0,1,0
4360,NSB-01,Spring Launch,35-44,British Columbia,Existing,Control,95.0,3.04,358,109.24,0.4233,0.2444,0,0,1
4361,NSB-01,Spring Launch,25-34,British Columbia,New,Treatment,55.9,4.03,265,59.28,0.5426,0.2877,1,0,0
4362,NSB-03,Late Night,35-44,Alberta,New,Treatment,61.1,3.91,274,67.54,0.5287,0.3416,0,0,0
4363,NSB-03,Late Night,18-24,Quebec,New,Control,65.5,3.19,257,63.24,0.456,0.2012,0,0,0
4364,NSB-02,Summer Value,45-54,Ontario,Existing,Control,44.5,5.41,281,57.98,0.3921,0.1959,0,0,0
4365,NSB-01,Spring Launch,18-24,British Columbia,Existing,Control,68.6,3.86,342,93.93,0.4242,0.2238,0,0,0
4366,NSB-03,Late Night,18-24,Ontario,Existing,Treatment,57.7,4.02,263,75.11,0.5227,0.2413,0,0,0
4367,NSB-01,Spring Launch,18-24,Quebec,Existing,Treatment,68.5,4.78,379,89.87,0.4167,0.2672,0,0,0
4368,NSB-02,Summer Value,25-34,Quebec,Existing,Control,73.3,3.73,364,87.74,0.4599,0.286,0,0,0
4369,NSB-01,Spring Launch,18-24,Manitoba,New,Control,82.8,3.31,314,79.44,0.4694,0.2415,0,0,0
4370,NSB-01,Spring Launch,35-44,Alberta,Existing,Treatment,91.3,1.76,234,58.34,0.5456,0.3035,0,0,0
4371,NSB-01,Spring Launch,45-54,Ontario,Existing,Treatment,61.8,7.25,565,165.97,0.4823,0.2891,0,0,0
4372,NSB-02,Summer Value,25-34,Alberta,Existing,Treatment,56.5,6.08,440,93.14,0.4408,0.2483,0,0,0
4373,NSB-01,Spring Launch,35-44,Manitoba,Existing,Control,46.6,4.51,274,75.69,0.4215,0.2635,0,0,0
4374,NSB-02,Summer Value,18-24,British Columbia,New,Treatment,73.4,3.92,344,95.86,0.4733,0.2291,0,0,0
4375,NSB-02,Summer Value,25-34,British Columbia,New,Control,65.2,4.24,321,113.52,0.4414,0.2713,0,0,0
4376,NSB-02,Summer Value,25-34,Quebec,New,Control,62.5,4.44,342,118.9,0.4076,0.3027,0,0,0
4377,NSB-02,Summer Value,25-34,Alberta,New,Control,46.5,4.13,236,75.75,0.4572,0.2741,0,0,0
4378,NSB-04,Family Meals,35-44,Quebec,New,Treatment,54.9,2.89,212,29.94,0.5425,0.3001,1,0,0
4379,NSB-01,Spring Launch,18-24,Alberta,Existing,Control,74.1,1.0,101,10.96,0.3741,0.1856,0,0,0
4380,NSB-02,Summer Value,45-54,Ontario,Existing,Control,78.9,1.48,151,23.15,0.4436,0.228,0,0,0
4381,NSB-01,Spring Launch,35-44,Manitoba,Existing,Control,68.7,1.83,149,33.58,0.456,0.1834,0,0,0
4382,NSB-01,Spring Launch,35-44,Quebec,Existing,Control,66.2,1.26,63,18.02,0.3881,0.2449,0,0,0
4383,NSB-03,Late Night,45-54,Alberta,New,Treatment,84.1,9.76,998,207.04,0.4316,0.2681,0,0,0
4384,NSB-03,Late Night,45-54,Alberta,New,Treatment,77.9,6.11,573,122.82,0.552,0.2921,0,0,0
4385,NSB-04,Family Meals,35-44,Quebec,New,Control,77.8,2.41,222,48.49,0.4507,0.1942,0,0,0
4386,NSB-03,Late Night,25-34,Quebec,Existing,Treatment,53.2,5.7,348,105.28,0.5447,0.3308,0,0,0
4387,NSB-04,Family Meals,25-34,Quebec,New,Treatment,95.0,3.07,351,66.62,0.5373,0.288,0,0,0
4388,NSB-01,Spring Launch,35-44,Alberta,Existing,Control,88.3,3.86,388,115.97,0.4976,0.2351,0,0,0
4389,NSB-01,Spring Launch,35-44,British Columbia,New,Treatment,71.4,3.04,244,53.91,0.5419,0.3243,0,0,0
4390,NSB-01,Spring Launch,45-54,Quebec,New,Control,55.2,3.25,216,51.45,0.3945,0.2414,0,0,0
4391,NSB-01,Spring Launch,25-34,British Columbia,Existing,Treatment,51.3,5.24,327,108.7,0.5404,0.2971,0,0,0
4392,NSB-02,Summer Value,25-34,Alberta,Existing,Treatment,71.5,6.6,535,114.35,0.5148,0.3019,0,0,0
4393,NSB-03,Late Night,25-34,British Columbia,New,Treatment,69.0,2.86,213,66.2,0.5199,0.3,1,0,0
4394,NSB-01,Spring Launch,45-54,Alberta,Existing,Treatment,61.5,5.57,402,122.43,0.5163,0.2421,0,0,0
4395,NSB-04,Family Meals,18-24,Ontario,Existing,Control,49.2,3.88,232,61.18,0.4805,0.2236,1,0,0
4396,NSB-04,Family Meals,25-34,Ontario,Existing,Treatment,70.4,1.0,70,32.63,0.5003,0.266,0,0,0
4397,NSB-02,Summer Value,25-34,British Columbia,New,Treatment,62.5,4.18,335,83.24,0.5144,0.351,0,0,0
4398,NSB-01,Spring Launch,18-24,Alberta,New,Control,42.7,1.89,108,17.31,0.4594,0.1981,0,0,0
4399,NSB-01,Spring Launch,25-34,Quebec,Existing,Treatment,65.2,1.29,136,19.45,0.476,0.328,0,0,0
4400,NSB-01,Spring Launch,25-34,Ontario,Existing,Treatment,79.1,2.51,261,48.08,0.5101,0.3179,0,0,0
4401,NSB-01,Spring Launch,18-24,Alberta,Existing,Treatment,70.3,8.59,722,188.15,0.4724,0.2696,0,0,0
4402,NSB-02,Summer Value,25-34,Quebec,New,Control,60.1,2.98,226,67.43,0.4266,0.247,0,0,0
4403,NSB-01,Spring Launch,45-54,British Columbia,Existing,Control,90.6,1.98,220,59.47,0.4589,0.2728,0,0,0
4404,NSB-02,Summer Value,45-54,Alberta,New,Treatment,54.2,2.85,178,52.05,0.4658,0.2393,1,0,0
4405,NSB-04,Family Meals,35-44,Quebec,New,Control,70.6,1.43,101,23.21,0.4542,0.2354,0,0,0
4406,NSB-03,Late Night,25-34,Manitoba,New,Treatment,57.3,3.87,282,72.97,0.5382,0.3543,0,0,0
4407,NSB-04,Family Meals,25-34,British Columbia,Existing,Control,66.2,4.2,335,50.23,0.4802,0.2578,0,1,0
4408,NSB-01,Spring Launch,45-54,Quebec,New,Control,58.6,2.75,161,43.12,0.4192,0.233,0,0,0
4409,NSB-02,Summer Value,25-34,Ontario,New,Control,84.1,2.38,242,64.18,0.4142,0.2988,0,0,0
4410,NSB-03,Late Night,25-34,Alberta,New,Control,69.7,1.0,93,38.26,0.4813,0.268,0,0,0
4411,NSB-01,Spring Launch,18-24,Quebec,New,Treatment,68.7,2.79,220,46.72,0.4721,0.2799,0,0,0
4412,NSB-01,Spring Launch,25-34,Alberta,Existing,Control,59.4,4.5,336,77.6,0.4011,0.2591,0,0,0
4413,NSB-03,Late Night,18-24,Quebec,Existing,Treatment,62.7,3.57,269,49.42,0.4506,0.298,0,0,0
4414,NSB-03,Late Night,35-44,Ontario,New,Treatment,75.7,7.74,693,205.29,0.5615,0.285,0,0,0
4415,NSB-02,Summer Value,35-44,Alberta,New,Control,75.9,1.27,80,20.93,0.4153,0.2683,0,0,0
4416,NSB-02,Summer Value,35-44,Alberta,Existing,Treatment,68.8,3.82,339,71.61,0.497,0.2438,0,0,0
4417,NSB-02,Summer Value,25-34,British Columbia,New,Treatment,75.9,2.37,201,56.52,0.4773,0.2663,0,1,0
4418,NSB-01,Spring Launch,45-54,Ontario,Existing,Treatment,85.8,5.68,553,102.15,0.4841,0.2858,0,0,0
4419,NSB-02,Summer Value,18-24,Ontario,New,Treatment,73.6,1.62,106,17.79,0.4367,0.1964,0,0,0
4420,NSB-01,Spring Launch,25-34,Quebec,Existing,Control,37.3,2.74,93,8.0,0.4191,0.1835,0,0,0
4421,NSB-01,Spring Launch,35-44,Quebec,New,Treatment,68.5,3.1,259,50.8,0.4653,0.2851,0,0,1
4422,NSB-04,Family Meals,45-54,Alberta,New,Treatment,95.0,2.8,339,91.0,0.4715,0.2483,0,0,0
4423,NSB-03,Late Night,25-34,Alberta,Existing,Treatment,79.6,6.7,633,191.19,0.5767,0.3151,1,1,0
4424,NSB-03,Late Night,35-44,Alberta,Existing,Treatment,65.0,1.61,99,28.25,0.579,0.3322,0,0,0
4425,NSB-02,Summer Value,35-44,Quebec,New,Treatment,76.1,2.82,247,82.81,0.4471,0.2874,0,1,0
4426,NSB-02,Summer Value,45-54,British Columbia,New,Control,60.6,4.69,352,88.71,0.3551,0.2125,0,0,0
4427,NSB-01,Spring Launch,18-24,Quebec,Existing,Control,73.3,2.72,244,65.91,0.4254,0.2541,0,0,0
4428,NSB-01,Spring Launch,25-34,Quebec,New,Treatment,76.2,5.17,467,124.01,0.4921,0.3318,0,0,0
4429,NSB-01,Spring Launch,18-24,British Columbia,Existing,Control,87.4,6.93,707,192.62,0.43,0.2239,0,0,0
4430,NSB-04,Family Meals,18-24,Ontario,New,Control,41.0,8.83,436,116.63,0.4436,0.2222,0,0,0
4431,NSB-03,Late Night,18-24,Alberta,Existing,Treatment,47.8,2.42,122,30.7,0.4595,0.2459,0,0,0
4432,NSB-02,Summer Value,45-54,Quebec,Existing,Control,59.0,1.67,130,12.76,0.4766,0.2147,0,0,0
4433,NSB-02,Summer Value,25-34,British Columbia,New,Control,75.8,1.08,105,17.4,0.4476,0.266,0,0,0
4434,NSB-04,Family Meals,45-54,Quebec,Existing,Treatment,80.0,1.44,99,13.99,0.4277,0.2623,0,0,0
4435,NSB-01,Spring Launch,25-34,Quebec,New,Control,66.5,2.37,195,58.99,0.4912,0.2436,0,0,0
4436,NSB-02,Summer Value,45-54,Alberta,Existing,Treatment,36.2,2.28,106,11.61,0.452,0.2567,0,0,0
4437,NSB-02,Summer Value,35-44,Alberta,New,Control,84.1,2.49,269,56.14,0.4246,0.2459,0,0,0
4438,NSB-04,Family Meals,18-24,British Columbia,New,Control,71.0,1.32,100,8.0,0.4541,0.2469,0,0,0
4439,NSB-04,Family Meals,35-44,Ontario,Existing,Control,71.6,3.23,244,59.62,0.4406,0.2437,0,0,0
4440,NSB-01,Spring Launch,25-34,Alberta,Existing,Control,29.9,1.91,70,8.01,0.4675,0.273,0,0,0
4441,NSB-04,Family Meals,25-34,Ontario,New,Control,86.9,3.91,407,88.1,0.4194,0.2772,1,0,0
4442,NSB-04,Family Meals,25-34,Quebec,New,Control,62.4,3.2,240,46.47,0.4639,0.3197,0,0,0
4443,NSB-01,Spring Launch,25-34,Quebec,New,Treatment,83.2,4.54,446,91.12,0.4582,0.3044,0,0,0
4444,NSB-02,Summer Value,35-44,Ontario,New,Treatment,77.0,1.0,109,26.47,0.4561,0.2437,0,0,0
4445,NSB-02,Summer Value,35-44,British Columbia,New,Control,55.5,1.0,78,21.48,0.4526,0.2778,1,0,0
4446,NSB-04,Family Meals,25-34,British Columbia,Existing,Treatment,71.2,2.25,222,79.07,0.5593,0.264,0,0,0
4447,NSB-01,Spring Launch,45-54,Manitoba,Existing,Treatment,81.5,6.95,682,157.31,0.4601,0.2315,0,0,0
4448,NSB-04,Family Meals,45-54,British Columbia,New,Treatment,39.1,3.63,172,52.35,0.472,0.252,0,0,0
4449,NSB-02,Summer Value,18-24,Ontario,New,Treatment,79.8,2.99,294,81.96,0.4647,0.2528,0,0,0
4450,NSB-03,Late Night,18-24,Ontario,Existing,Control,45.4,4.96,281,68.81,0.3961,0.1919,0,0,0
4451,NSB-02,Summer Value,25-34,Ontario,New,Treatment,51.9,1.0,94,42.76,0.5063,0.3008,0,0,0
4452,NSB-03,Late Night,35-44,Quebec,Existing,Control,47.9,3.34,202,55.99,0.4551,0.2571,0,1,0
4453,NSB-04,Family Meals,25-34,British Columbia,New,Treatment,95.0,1.08,147,46.83,0.5499,0.3065,0,1,0
4454,NSB-04,Family Meals,25-34,Quebec,Existing,Control,68.0,2.41,178,46.82,0.4565,0.2407,0,1,0
4455,NSB-04,Family Meals,35-44,Alberta,New,Treatment,35.7,2.29,90,22.23,0.4231,0.2834,1,1,0
4456,NSB-01,Spring Launch,35-44,British Columbia,New,Control,54.3,8.26,517,136.11,0.4566,0.2383,0,1,0
4457,NSB-03,Late Night,18-24,Manitoba,Existing,Treatment,54.6,2.79,184,60.33,0.4279,0.2566,0,0,0
4458,NSB-01,Spring Launch,45-54,Manitoba,Existing,Control,66.5,3.45,274,70.75,0.468,0.1944,0,0,0
4459,NSB-02,Summer Value,35-44,Ontario,New,Treatment,53.9,3.39,227,79.03,0.422,0.272,0,0,0
4460,NSB-02,Summer Value,25-34,Ontario,New,Treatment,42.9,5.94,319,91.39,0.4641,0.2738,0,0,0
4461,NSB-02,Summer Value,35-44,Ontario,New,Control,85.8,6.13,624,188.45,0.414,0.2539,0,0,0
4462,NSB-02,Summer Value,18-24,Quebec,Existing,Treatment,63.6,2.14,196,37.92,0.4224,0.2616,0,0,0
4463,NSB-04,Family Meals,25-34,Manitoba,Existing,Control,62.3,1.95,159,47.31,0.431,0.2858,0,0,0
4464,NSB-01,Spring Launch,18-24,Ontario,New,Control,89.5,1.0,91,30.01,0.4343,0.2328,0,0,0
4465,NSB-03,Late Night,18-24,Ontario,New,Control,93.5,3.36,383,82.29,0.4583,0.2484,0,0,0
4466,NSB-02,Summer Value,25-34,Alberta,New,Control,63.9,2.88,187,30.7,0.3896,0.272,0,0,0
4467,NSB-01,Spring Launch,18-24,British Columbia,New,Treatment,48.4,4.14,241,65.63,0.4887,0.2744,0,0,0
4468,NSB-01,Spring Launch,35-44,British Columbia,New,Control,65.1,2.38,170,34.88,0.4461,0.2208,0,0,0
4469,NSB-04,Family Meals,35-44,Quebec,New,Treatment,95.0,4.41,460,116.0,0.5147,0.2999,1,0,0
4470,NSB-04,Family Meals,18-24,Manitoba,New,Control,52.0,5.67,368,125.48,0.4389,0.2466,0,0,0
4471,NSB-04,Family Meals,18-24,Ontario,New,Control,49.8,2.4,123,24.32,0.3963,0.2327,0,0,0
4472,NSB-04,Family Meals,35-44,Ontario,Existing,Treatment,68.5,4.19,362,106.08,0.4925,0.2512,0,0,0
4473,NSB-01,Spring Launch,18-24,Alberta,Existing,Treatment,63.8,1.8,105,22.83,0.4786,0.3176,0,0,0
4474,NSB-02,Summer Value,25-34,Alberta,Existing,Treatment,69.4,2.3,184,46.28,0.4953,0.2483,0,0,0
4475,NSB-03,Late Night,25-34,Manitoba,Existing,Control,68.2,8.24,684,150.7,0.3918,0.2433,0,0,0
4476,NSB-02,Summer Value,45-54,Alberta,Existing,Control,63.0,2.31,181,78.89,0.4395,0.2213,0,0,0
4477,NSB-02,Summer Value,45-54,Alberta,New,Treatment,57.3,1.72,89,35.38,0.4559,0.2282,0,0,0
4478,NSB-02,Summer Value,35-44,British Columbia,New,Control,59.3,1.52,125,18.03,0.41,0.2408,0,1,0
4479,NSB-03,Late Night,25-34,Ontario,New,Control,48.7,4.03,252,65.93,0.4488,0.253,0,0,0
4480,NSB-03,Late Night,35-44,Alberta,New,Treatment,61.5,4.38,305,71.93,0.494,0.3191,0,0,0
4481,NSB-01,Spring Launch,25-34,Manitoba,Existing,Control,63.1,2.84,220,13.08,0.4296,0.2632,0,0,0
4482,NSB-02,Summer Value,25-34,Quebec,New,Control,60.1,1.54,107,19.09,0.4435,0.2215,0,0,0
4483,NSB-03,Late Night,35-44,Ontario,New,Treatment,71.7,2.61,252,48.51,0.4963,0.3028,0,0,0
4484,NSB-03,Late Night,35-44,British Columbia,Existing,Treatment,61.8,7.99,578,103.47,0.4779,0.3261,0,0,0
4485,NSB-01,Spring Launch,18-24,British Columbia,Existing,Treatment,67.4,6.63,537,110.19,0.4866,0.2448,0,0,0
4486,NSB-03,Late Night,18-24,Manitoba,Existing,Treatment,64.6,2.89,228,76.03,0.474,0.2487,0,0,0
4487,NSB-01,Spring Launch,35-44,British Columbia,New,Treatment,66.3,1.96,175,48.65,0.5683,0.2747,0,0,1
4488,NSB-02,Summer Value,45-54,Quebec,Existing,Control,49.2,3.86,271,77.82,0.3978,0.2263,0,0,0
4489,NSB-04,Family Meals,35-44,Ontario,New,Control,50.5,1.01,47,8.0,0.4296,0.2773,0,0,0
4490,NSB-03,Late Night,25-34,Alberta,New,Control,81.7,5.01,486,96.14,0.401,0.2605,0,0,0
4491,NSB-01,Spring Launch,45-54,Manitoba,New,Control,70.0,6.43,527,146.07,0.4272,0.2071,0,0,0
4492,NSB-03,Late Night,35-44,Quebec,New,Treatment,49.5,2.78,174,53.78,0.4994,0.317,0,0,0
4493,NSB-03,Late Night,35-44,Ontario,New,Control,38.1,3.62,157,32.63,0.4393,0.2722,0,0,0
4494,NSB-04,Family Meals,25-34,British Columbia,New,Treatment,78.4,3.26,277,106.66,0.5898,0.3071,0,0,0
4495,NSB-03,Late Night,18-24,Ontario,New,Treatment,74.9,4.28,392,65.71,0.509,0.3008,0,0,0
4496,NSB-03,Late Night,25-34,Quebec,New,Control,58.2,3.44,213,57.67,0.4632,0.2737,1,0,0
4497,NSB-02,Summer Value,25-34,Manitoba,Existing,Treatment,66.3,3.83,300,56.31,0.4453,0.2649,0,0,0
4498,NSB-01,Spring Launch,25-34,Ontario,New,Treatment,67.9,1.85,150,20.88,0.5719,0.3051,1,0,0
4499,NSB-01,Spring Launch,25-34,British Columbia,New,Treatment,51.5,6.15,388,107.47,0.4628,0.3148,0,0,0
4500,NSB-02,Summer Value,18-24,Alberta,New,Treatment,65.0,1.42,106,32.18,0.4868,0.208,0,0,0
4501,NSB-03,Late Night,45-54,Ontario,Existing,Control,63.6,1.98,161,30.17,0.43,0.2757,0,0,0
4502,NSB-02,Summer Value,18-24,Quebec,New,Treatment,50.6,4.78,286,74.74,0.4448,0.2498,1,0,0
4503,NSB-02,Summer Value,25-34,Ontario,Existing,Treatment,68.1,7.4,568,108.3,0.4556,0.2366,0,0,0
4504,NSB-01,Spring Launch,35-44,Alberta,Existing,Treatment,69.5,1.68,160,39.06,0.4847,0.3195,0,0,0
4505,NSB-02,Summer Value,25-34,British Columbia,Existing,Treatment,48.7,8.9,540,147.73,0.4942,0.2699,0,0,0
4506,NSB-02,Summer Value,25-34,Quebec,New,Treatment,78.0,1.1,104,32.44,0.5617,0.3056,0,0,0
4507,NSB-03,Late Night,25-34,Ontario,Existing,Control,56.4,2.11,135,24.84,0.4753,0.2619,0,0,0
4508,NSB-01,Spring Launch,45-54,British Columbia,Existing,Treatment,54.9,4.17,218,40.89,0.4635,0.2864,1,0,0
4509,NSB-03,Late Night,45-54,Ontario,New,Control,76.1,1.68,168,28.92,0.45,0.2568,0,1,1
4510,NSB-04,Family Meals,35-44,Quebec,Existing,Treatment,75.6,6.13,533,143.79,0.4671,0.2789,1,0,0
4511,NSB-01,Spring Launch,35-44,Ontario,New,Treatment,52.5,1.0,40,8.0,0.4998,0.3002,0,0,0
4512,NSB-02,Summer Value,18-24,Manitoba,New,Control,71.6,2.29,201,48.02,0.4368,0.2366,1,0,0
4513,NSB-01,Spring Launch,45-54,British Columbia,Existing,Control,71.4,1.77,154,29.44,0.4167,0.2606,0,0,0
4514,NSB-03,Late Night,45-54,Ontario,New,Treatment,59.0,3.33,257,63.88,0.5253,0.2855,0,0,0
4515,NSB-03,Late Night,35-44,Ontario,Existing,Control,73.7,4.26,385,98.97,0.4253,0.2274,0,0,0
4516,NSB-02,Summer Value,35-44,Ontario,New,Control,36.6,3.2,131,37.05,0.4636,0.2477,0,0,0
4517,NSB-02,Summer Value,25-34,Quebec,New,Control,55.8,3.38,209,53.66,0.4789,0.2198,1,0,0
4518,NSB-04,Family Meals,25-34,Alberta,Existing,Control,77.9,1.6,165,11.6,0.4367,0.2757,0,0,0
4519,NSB-01,Spring Launch,45-54,Quebec,New,Control,57.8,7.16,481,90.04,0.4421,0.2352,0,0,0
4520,NSB-01,Spring Launch,35-44,Ontario,New,Control,49.0,4.78,315,90.59,0.5363,0.2878,0,0,0
4521,NSB-04,Family Meals,35-44,Ontario,New,Treatment,24.9,3.98,142,37.57,0.461,0.2676,0,0,0
4522,NSB-03,Late Night,35-44,Quebec,New,Control,80.4,3.34,327,89.03,0.473,0.2481,0,0,0
4523,NSB-04,Family Meals,45-54,Manitoba,New,Control,54.6,1.37,93,8.0,0.4397,0.2452,0,1,0
4524,NSB-03,Late Night,35-44,Manitoba,Existing,Treatment,41.9,2.07,101,31.2,0.54,0.3174,0,0,0
4525,NSB-04,Family Meals,25-34,Quebec,New,Treatment,70.5,3.79,344,103.07,0.4682,0.3142,0,1,0
4526,NSB-02,Summer Value,25-34,Quebec,New,Control,88.9,2.13,220,59.01,0.4868,0.2624,0,0,0
4527,NSB-03,Late Night,45-54,Ontario,Existing,Treatment,66.2,3.14,267,31.19,0.4693,0.2637,0,0,0
